"","year","lowerlemma","count"
"25375",2012,"named",1
"25376",2012,"nara",1
"25377",2012,"narcissistic",1
"25378",2012,"narraive",1
"25379",2012,"narratology",1
"25380",2012,"narrow",1
"25381",2012,"nars",1
"25382",2012,"nasal",1
"25383",2012,"nationally",1
"25384",2012,"nativist",1
"25385",2012,"naturalism",1
"25386",2012,"navigator",1
"25387",2012,"navon",1
"25388",2012,"nd",1
"25389",2012,"necessitat",1
"25390",2012,"necessity",1
"25391",2012,"neely",1
"25392",2012,"negotiate",1
"25393",2012,"negotiations",1
"25394",2012,"neokleous",1
"25395",2012,"neoliberal",1
"25396",2012,"networking",1
"25397",2012,"neuro",1
"25398",2012,"neurobiological",1
"25399",2012,"neurobiologically",1
"25400",2012,"neurocognitive",1
"25401",2012,"neurodegenerative",1
"25402",2012,"neuroeconomics",1
"25403",2012,"neuroethological",1
"25404",2012,"neurogenetic",1
"25405",2012,"neuroimage",1
"25406",2012,"neurophysiological",1
"25407",2012,"neurophysiology",1
"25408",2012,"neuroscientist",1
"25409",2012,"neurotheology",1
"25410",2012,"newberg",1
"25411",2012,"newport",1
"25412",2012,"ngt",1
"25413",2012,"nicaraguan",1
"25414",2012,"nihon",1
"25415",2012,"nissen",1
"25416",2012,"nist",1
"25417",2012,"nlp",1
"25418",2012,"noguchi",1
"25419",2012,"nomadic",1
"25420",2012,"nominative",1
"25421",2012,"nonetheless",1
"25422",2012,"nonindividual",1
"25423",2012,"nonlinguistic",1
"25424",2012,"nonsalient",1
"25425",2012,"nonsensical",1
"25426",2012,"nordgren",1
"25427",2012,"norming",1
"25428",2012,"northeastern",1
"25429",2012,"northwestern",1
"25430",2012,"norwegian",1
"25431",2012,"notably",1
"25432",2012,"noticeable",1
"25433",2012,"notions",1
"25434",2012,"notorious",1
"25435",2012,"nowaday",1
"25436",2012,"np2",1
"25437",2012,"numeric",1
"25438",2012,"nvidia",1
"25439",2012,"o2",1
"25440",2012,"oaksford",1
"25441",2012,"oberlander",1
"25442",2012,"obligatory",1
"25443",2012,"oblique",1
"25444",2012,"oblivious",1
"25445",2012,"obscure",1
"25446",2012,"observable",1
"25447",2012,"observee",1
"25448",2012,"obsessiveness",1
"25449",2012,"obstacle",1
"25450",2012,"obviate",1
"25451",2012,"obviously",1
"25452",2012,"occasional",1
"25453",2012,"occasionally",1
"25454",2012,"occluded",1
"25455",2012,"occupational",1
"25456",2012,"occurring",1
"25457",2012,"occurs",1
"25458",2012,"ocd",1
"25459",2012,"octopus",1
"25460",2012,"odometry",1
"25461",2012,"odor",1
"25462",2012,"offline",1
"25463",2012,"oftentimes",1
"25464",2012,"olfactory",1
"25465",2012,"omission",1
"25466",2012,"omit",1
"25467",2012,"omitting",1
"25468",2012,"onbin",1
"25469",2012,"operated",1
"25470",2012,"operationalize",1
"25471",2012,"oppenheimer",1
"25472",2012,"opposition",1
"25473",2012,"opt",1
"25474",2012,"optimality",1
"25475",2012,"or",1
"25476",2012,"orange",1
"25477",2012,"orangutan",1
"25478",2012,"orchestral",1
"25479",2012,"ordinal",1
"25480",2012,"organizational",1
"25481",2012,"organizing",1
"25482",2012,"originality",1
"25483",2012,"ormerod",1
"25484",2012,"orthodox",1
"25485",2012,"orthodoxy",1
"25486",2012,"orthography",1
"25487",2012,"oscillatory",1
"25488",2012,"ot",1
"25489",2012,"outdoor",1
"25490",2012,"outer",1
"25491",2012,"outset",1
"25492",2012,"outward",1
"25493",2012,"overcom",1
"25494",2012,"overcomes",1
"25495",2012,"overconfidence",1
"25496",2012,"overeating",1
"25497",2012,"overfitt",1
"25498",2012,"overlapping",1
"25499",2012,"overlooked",1
"25500",2012,"overlooking",1
"25501",2012,"overrid",1
"25502",2012,"override",1
"25503",2012,"overseas",1
"25504",2012,"oversimplified",1
"25505",2012,"overt",1
"25506",2012,"overtime",1
"25507",2012,"overtly",1
"25508",2012,"overtraining",1
"25509",2012,"ownership",1
"25510",2012,"oz",1
"25511",2012,"p2",1
"25512",2012,"p200",1
"25513",2012,"package",1
"25514",2012,"pad",1
"25515",2012,"padgett",1
"25516",2012,"pads",1
"25517",2012,"paint",1
"25518",2012,"pairwise",1
"25519",2012,"panalogy",1
"25520",2012,"panelist",1
"25521",2012,"panic",1
"25522",2012,"pants",1
"25523",2012,"papers",1
"25524",2012,"par",1
"25525",2012,"paralleling",1
"25526",2012,"park",1
"25527",2012,"parochial",1
"25528",2012,"parsing",1
"25529",2012,"participation",1
"25530",2012,"parties",1
"25531",2012,"partly",1
"25532",2012,"pat",1
"25533",2012,"pathing",1
"25534",2012,"pathological",1
"25535",2012,"pathology",1
"25536",2012,"pathway",1
"25537",2012,"patterned",1
"25538",2012,"patterson",1
"25539",2012,"payout",1
"25540",2012,"pcm",1
"25541",2012,"pdp",1
"25542",2012,"pe",1
"25543",2012,"peach",1
"25544",2012,"peculiarity",1
"25545",2012,"pedagogy",1
"25546",2012,"peek",1
"25547",2012,"pen",1
"25548",2012,"per",1
"25549",2012,"perceiver",1
"25550",2012,"perceiving",1
"25551",2012,"perceptible",1
"25552",2012,"perfection",1
"25553",2012,"perhaps",1
"25554",2012,"perihand",1
"25555",2012,"periods",1
"25556",2012,"persevere",1
"25557",2012,"persistence",1
"25558",2012,"persuasive",1
"25559",2012,"pertinent",1
"25560",2012,"pet",1
"25561",2012,"peter",1
"25562",2012,"petkov",1
"25563",2012,"pexman",1
"25564",2012,"pezzulo",1
"25565",2012,"phantom",1
"25566",2012,"phenomenal",1
"25567",2012,"phi",1
"25568",2012,"philosopher",1
"25569",2012,"phone",1
"25570",2012,"phonemically",1
"25571",2012,"phonetically",1
"25572",2012,"photographic",1
"25573",2012,"photography",1
"25574",2012,"physiological",1
"25575",2012,"physiologically",1
"25576",2012,"pictorial",1
"25577",2012,"piecewise",1
"25578",2012,"pierre",1
"25579",2012,"pile",1
"25580",2012,"pink",1
"25581",2012,"pinker",1
"25582",2012,"pioneering",1
"25583",2012,"pivotal",1
"25584",2012,"pl",1
"25585",2012,"planchette",1
"25586",2012,"planner",1
"25587",2012,"playback",1
"25588",2012,"pleasant",1
"25589",2012,"pleasing",1
"25590",2012,"plethora",1
"25591",2012,"plunkett",1
"25592",2012,"pm",1
"25593",2012,"pointer",1
"25594",2012,"pokerbot",1
"25595",2012,"polar",1
"25596",2012,"pole",1
"25597",2012,"policy",1
"25598",2012,"polish",1
"25599",2012,"pong",1
"25600",2012,"popperian",1
"25601",2012,"populations",1
"25602",2012,"port",1
"25603",2012,"portuguese",1
"25604",2012,"poss",1
"25605",2012,"posthumous",1
"25606",2012,"postpartum",1
"25607",2012,"potent",1
"25608",2012,"potentiality",1
"25609",2012,"practise",1
"25610",2012,"precedent",1
"25611",2012,"precentral",1
"25612",2012,"preclude",1
"25613",2012,"precuneus",1
"25614",2012,"precursor",1
"25615",2012,"predetermine",1
"25616",2012,"preexist",1
"25617",2012,"preferentially",1
"25618",2012,"pregnancy",1
"25619",2012,"prejudice",1
"25620",2012,"prelinguistic",1
"25621",2012,"premise",1
"25622",2012,"preposition",1
"25623",2012,"preposterous",1
"25624",2012,"prescribe",1
"25625",2012,"prescriptive",1
"25626",2012,"preservation",1
"25627",2012,"preset",1
"25628",2012,"pressing",1
"25629",2012,"presume",1
"25630",2012,"presupposition",1
"25631",2012,"pretend",1
"25632",2012,"preventative",1
"25633",2012,"pricing",1
"25634",2012,"primate",1
"25635",2012,"primordial",1
"25636",2012,"prince",1
"25637",2012,"principally",1
"25638",2012,"prioritizing",1
"25639",2012,"priority",1
"25640",2012,"priors",1
"25641",2012,"prism",1
"25642",2012,"privileged",1
"25643",2012,"prize",1
"25644",2012,"pro",1
"25645",2012,"probably",1
"25646",2012,"probe",1
"25647",2012,"problems",1
"25648",2012,"procruste",1
"25649",2012,"prodromal",1
"25650",2012,"producing",1
"25651",2012,"productions",1
"25652",2012,"productively",1
"25653",2012,"profession",1
"25654",2012,"proffitt",1
"25655",2012,"proficiend",1
"25656",2012,"profit",1
"25657",2012,"profoundly",1
"25658",2012,"programmer",1
"25659",2012,"progressively",1
"25660",2012,"proliferation",1
"25661",2012,"prolonge",1
"25662",2012,"promising",1
"25663",2012,"promotion",1
"25664",2012,"prompting",1
"25665",2012,"prone",1
"25666",2012,"proof",1
"25667",2012,"propagating",1
"25668",2012,"propeller",1
"25669",2012,"proper",1
"25670",2012,"proponent",1
"25671",2012,"proportional",1
"25672",2012,"proportionate",1
"25673",2012,"proposed",1
"25674",2012,"propositions",1
"25675",2012,"proprioception",1
"25676",2012,"prosodically",1
"25677",2012,"prosperity",1
"25678",2012,"protract",1
"25679",2012,"proximate",1
"25680",2012,"proxy",1
"25681",2012,"pruitt",1
"25682",2012,"psaltery",1
"25683",2012,"pseudo",1
"25684",2012,"psychiatry",1
"25685",2012,"psychoanalytical",1
"25686",2012,"psychophysic",1
"25687",2012,"ptt",1
"25688",2012,"publication",1
"25689",2012,"published",1
"25690",2012,"pubmed",1
"25691",2012,"pulley",1
"25692",2012,"punch",1
"25693",2012,"purchase",1
"25694",2012,"purepose",1
"25695",2012,"purity",1
"25696",2012,"purport",1
"25697",2012,"pursue",1
"25698",2012,"push",1
"25699",2012,"pushing",1
"25700",2012,"q",1
"25701",2012,"q1",1
"25702",2012,"q3",1
"25703",2012,"q4",1
"25704",2012,"qr",1
"25705",2012,"quantification",1
"25706",2012,"quarterly",1
"25707",2012,"qud",1
"25708",2012,"querie",1
"25709",2012,"quest",1
"25710",2012,"quick",1
"25711",2012,"quicker",1
"25712",2012,"quieter",1
"25713",2012,"quisition",1
"25714",2012,"quo",1
"25715",2012,"ra",1
"25716",2012,"racquet",1
"25717",2012,"rais",1
"25718",2012,"raises",1
"25719",2012,"ralph",1
"25720",2012,"randomized",1
"25721",2012,"rankin",1
"25722",2012,"ranney",1
"25723",2012,"ratify",1
"25724",2012,"rationalize",1
"25725",2012,"rattler",1
"25726",2012,"raw",1
"25727",2012,"rc",1
"25728",2012,"reaching",1
"25729",2012,"readership",1
"25730",2012,"ready",1
"25731",2012,"reaffirm",1
"25732",2012,"realm",1
"25733",2012,"rearrange",1
"25734",2012,"reasonable",1
"25735",2012,"reasons",1
"25736",2012,"reassesse",1
"25737",2012,"reba",1
"25738",2012,"recchia",1
"25739",2012,"reciprocally",1
"25740",2012,"recognizable",1
"25741",2012,"recognizer",1
"25742",2012,"recollect",1
"25743",2012,"reconcile",1
"25744",2012,"reconsideration",1
"25745",2012,"recover",1
"25746",2012,"recovere",1
"25747",2012,"recreational",1
"25748",2012,"recruiting",1
"25749",2012,"rectangle",1
"25750",2012,"rectangles",1
"25751",2012,"rectangular",1
"25752",2012,"recurr",1
"25753",2012,"recursively",1
"25754",2012,"redintegrative",1
"25755",2012,"redirect",1
"25756",2012,"reductionist",1
"25757",2012,"reduplicate",1
"25758",2012,"reduplication",1
"25759",2012,"reemerge",1
"25760",2012,"reenactment",1
"25761",2012,"referentially",1
"25762",2012,"refin",1
"25763",2012,"refined",1
"25764",2012,"reformulate",1
"25765",2012,"reformulation",1
"25766",2012,"regional",1
"25767",2012,"regulation",1
"25768",2012,"rejection",1
"25769",2012,"relatedly",1
"25770",2012,"relationality",1
"25771",2012,"relaxing",1
"25772",2012,"relearn",1
"25773",2012,"religious",1
"25774",2012,"relocate",1
"25775",2012,"remaine",1
"25776",2012,"remembere",1
"25777",2012,"remote",1
"25778",2012,"remove",1
"25779",2012,"renew",1
"25780",2012,"reorganization",1
"25781",2012,"reorganize",1
"25782",2012,"repea",1
"25783",2012,"repeatable",1
"25784",2012,"repeller",1
"25785",2012,"replay",1
"25786",2012,"reporting",1
"25787",2012,"represan",1
"25788",2012,"representationally",1
"25789",2012,"reproductively",1
"25790",2012,"republican",1
"25791",2012,"research2012",1
"25792",2012,"researches",1
"25793",2012,"resett",1
"25794",2012,"resident",1
"25795",2012,"resist",1
"25796",2012,"resistance",1
"25797",2012,"resonance",1
"25798",2012,"resonate",1
"25799",2012,"respects",1
"25800",2012,"restrict",1
"25801",2012,"restructuring",1
"25802",2012,"resulting",1
"25803",2012,"resume",1
"25804",2012,"resumption",1
"25805",2012,"retard",1
"25806",2012,"retardation",1
"25807",2012,"retrieving",1
"25808",2012,"reuse",1
"25809",2012,"reuter",1
"25810",2012,"revealing",1
"25811",2012,"revising",1
"25812",2012,"rewir",1
"25813",2012,"rh",1
"25814",2012,"richardson",1
"25815",2012,"richer",1
"25816",2012,"rid",1
"25817",2012,"ride",1
"25818",2012,"riff",1
"25819",2012,"rijn",1
"25820",2012,"rinse",1
"25821",2012,"rip",1
"25822",2012,"rips",1
"25823",2012,"risen",1
"25824",2012,"rita",1
"25825",2012,"ritual",1
"25826",2012,"rizzo",1
"25827",2012,"roberson",1
"25828",2012,"roberts",1
"25829",2012,"robertson",1
"25830",2012,"robin",1
"25831",2012,"robocup",1
"25832",2012,"robotics",1
"25833",2012,"robustly",1
"25834",2012,"rock",1
"25835",2012,"roelofsen",1
"25836",2012,"rogdon",1
"25837",2012,"rohde",1
"25838",2012,"roi",1
"25839",2012,"rosch",1
"25840",2012,"rough",1
"25841",2012,"roughly",1
"25842",2012,"routine",1
"25843",2012,"rumelhart",1
"25844",2012,"russian",1
"25845",2012,"safer",1
"25846",2012,"safety",1
"25847",2012,"saito",1
"25848",2012,"sakamoto",1
"25849",2012,"salesman",1
"25850",2012,"samerace",1
"25851",2012,"sampl",1
"25852",2012,"samples",1
"25853",2012,"san",1
"25854",2012,"sao4",1
"25855",2012,"sarcastic",1
"25856",2012,"satisfi",1
"25857",2012,"satisfied",1
"25858",2012,"satisfy",1
"25859",2012,"satisfying",1
"25860",2012,"satoi",1
"25861",2012,"save",1
"25862",2012,"saxe",1
"25863",2012,"scal",1
"25864",2012,"scaling",1
"25865",2012,"scalp",1
"25866",2012,"scarcely",1
"25867",2012,"scat",1
"25868",2012,"scattered",1
"25869",2012,"sceptical",1
"25870",2012,"schadenfreude",1
"25871",2012,"schaefer",1
"25872",2012,"schematic",1
"25873",2012,"schematized",1
"25874",2012,"schiza",1
"25875",2012,"scholar",1
"25876",2012,"schooling",1
"25877",2012,"schweickert",1
"25878",2012,"scorer",1
"25879",2012,"scott",1
"25880",2012,"scribe",1
"25881",2012,"scrutinize",1
"25882",2012,"scrutiny",1
"25883",2012,"seamlessly",1
"25884",2012,"season",1
"25885",2012,"section",1
"25886",2012,"security",1
"25887",2012,"seen",1
"25888",2012,"segregate",1
"25889",2012,"seitz",1
"25890",2012,"selecte",1
"25891",2012,"selectional",1
"25892",2012,"selectivity",1
"25893",2012,"sellen",1
"25894",2012,"semantics",1
"25895",2012,"send",1
"25896",2012,"seniority",1
"25897",2012,"sensible",1
"25898",2012,"sensitization",1
"25899",2012,"sensor",1
"25900",2012,"sentic",1
"25901",2012,"sequencing",1
"25902",2012,"seriously",1
"25903",2012,"serotonin",1
"25904",2012,"service",1
"25905",2012,"settler",1
"25906",2012,"setup",1
"25907",2012,"seventeen",1
"25908",2012,"seventh",1
"25909",2012,"seventy",1
"25910",2012,"severe",1
"25911",2012,"sfl",1
"25912",2012,"shah",1
"25913",2012,"shahbazi",1
"25914",2012,"shaken",1
"25915",2012,"shaking",1
"25916",2012,"shal",1
"25917",2012,"sham",1
"25918",2012,"shan",1
"25919",2012,"shank",1
"25920",2012,"shared",1
"25921",2012,"sharedness",1
"25922",2012,"sharing",1
"25923",2012,"sharp",1
"25924",2012,"sharpen",1
"25925",2012,"sheer",1
"25926",2012,"sheet",1
"25927",2012,"shepard",1
"25928",2012,"shibuya",1
"25929",2012,"shim",1
"25930",2012,"shimazaki",1
"25931",2012,"shimmer",1
"25932",2012,"shimojima",1
"25933",2012,"shine",1
"25934",2012,"shinohara",1
"25935",2012,"shirt",1
"25936",2012,"shklovskii",1
"25937",2012,"shockley",1
"25938",2012,"sholl",1
"25939",2012,"shoot",1
"25940",2012,"shooting",1
"25941",2012,"shorten",1
"25942",2012,"shortening",1
"25943",2012,"shriberg",1
"25944",2012,"siberia",1
"25945",2012,"sibling",1
"25946",2012,"sight",1
"25947",2012,"sighted",1
"25948",2012,"signaling",1
"25949",2012,"signals",1
"25950",2012,"signer",1
"25951",2012,"signers",1
"25952",2012,"silence",1
"25953",2012,"silent",1
"25954",2012,"silently",1
"25955",2012,"simile",1
"25956",2012,"simplistic",1
"25957",2012,"sims",1
"25958",2012,"simul",1
"25959",2012,"simultaneity",1
"25960",2012,"since",1
"25961",2012,"sincerity",1
"25962",2012,"singe",1
"25963",2012,"singer",1
"25964",2012,"sinusoidal",1
"25965",2012,"situatedness",1
"25966",2012,"sixth",1
"25967",2012,"sketch",1
"25968",2012,"skew",1
"25969",2012,"skil",1
"25970",2012,"skilled",1
"25971",2012,"sleep",1
"25972",2012,"slight",1
"25973",2012,"sluggishness",1
"25974",2012,"smolensky",1
"25975",2012,"smooth",1
"25976",2012,"smoothly",1
"25977",2012,"sneps",1
"25978",2012,"soa200",1
"25979",2012,"soa700",1
"25980",2012,"sobb",1
"25981",2012,"sociability",1
"25982",2012,"societal",1
"25983",2012,"solicit",1
"25984",2012,"solvable",1
"25985",2012,"somatic",1
"25986",2012,"sometim",1
"25987",2012,"sonorant",1
"25988",2012,"sophie",1
"25989",2012,"sorace",1
"25990",2012,"soundless",1
"25991",2012,"soundness",1
"25992",2012,"soundscape",1
"25993",2012,"spaced",1
"25994",2012,"sparseness",1
"25995",2012,"spaun",1
"25996",2012,"specialization",1
"25997",2012,"spectral",1
"25998",2012,"speechome",1
"25999",2012,"speeds",1
"26000",2012,"spel",1
"26001",2012,"spell",1
"26002",2012,"sphere",1
"26003",2012,"spike",1
"26004",2012,"spiking",1
"26005",2012,"spilling",1
"26006",2012,"spin",1
"26007",2012,"spiritual",1
"26008",2012,"spite",1
"26009",2012,"spl",1
"26010",2012,"sponsor",1
"26011",2012,"spontaneity",1
"26012",2012,"sporadic",1
"26013",2012,"spot",1
"26014",2012,"spurious",1
"26015",2012,"squence",1
"26016",2012,"srns",1
"26017",2012,"stack",1
"26018",2012,"stag",1
"26019",2012,"staircase",1
"26020",2012,"stance",1
"26021",2012,"starting",1
"26022",2012,"states",1
"26023",2012,"statue",1
"26024",2012,"statuse",1
"26025",2012,"steadily",1
"26026",2012,"steal",1
"26027",2012,"stenning",1
"26028",2012,"stereoscopic",1
"26029",2012,"stereotypical",1
"26030",2012,"stern",1
"26031",2012,"sternberg",1
"26032",2012,"stiffness",1
"26033",2012,"stigmatized",1
"26034",2012,"stochasticity",1
"26035",2012,"stocks",1
"26036",2012,"stomach",1
"26037",2012,"storing",1
"26038",2012,"str",1
"26039",2012,"strange",1
"26040",2012,"strategically",1
"26041",2012,"striking",1
"26042",2012,"strikingly",1
"26043",2012,"string",1
"26044",2012,"strips",1
"26045",2012,"stroke",1
"26046",2012,"stroot",1
"26047",2012,"structured",1
"26048",2012,"strut",1
"26049",2012,"stu",1
"26050",2012,"students",1
"26051",2012,"studi",1
"26052",2012,"studies",1
"26053",2012,"styrofoam",1
"26054",2012,"subgoal",1
"26055",2012,"suboptimally",1
"26056",2012,"subroutine",1
"26057",2012,"substance",1
"26058",2012,"substantial",1
"26059",2012,"substantive",1
"26060",2012,"substitute",1
"26061",2012,"subsystem",1
"26062",2012,"subtype",1
"26063",2012,"successively",1
"26064",2012,"successiveness",1
"26065",2012,"succinctly",1
"26066",2012,"suecf",1
"26067",2012,"sufficiently",1
"26068",2012,"sugar",1
"26069",2012,"suggestive",1
"26070",2012,"sugguest",1
"26071",2012,"suicide",1
"26072",2012,"suite",1
"26073",2012,"sulcus",1
"26074",2012,"sumihisa",1
"26075",2012,"summarie",1
"26076",2012,"summarisation",1
"26077",2012,"sun",1
"26078",2012,"sunlight",1
"26079",2012,"superficially",1
"26080",2012,"superlative",1
"26081",2012,"supervenience",1
"26082",2012,"supervisor",1
"26083",2012,"supplementary",1
"26084",2012,"supplye",1
"26085",2012,"suppor",1
"26086",2012,"supportive",1
"26087",2012,"suppresse",1
"26088",2012,"supraliminal",1
"26089",2012,"supramodal",1
"26090",2012,"sure",1
"26091",2012,"surpass",1
"26092",2012,"surroundings",1
"26093",2012,"suspend",1
"26094",2012,"suspicion",1
"26095",2012,"sustain",1
"26096",2012,"sustained",1
"26097",2012,"sustainment",1
"26098",2012,"suto",1
"26099",2012,"swan",1
"26100",2012,"sweetser",1
"26101",2012,"swerts",1
"26102",2012,"sy",1
"26103",2012,"syllabic",1
"26104",2012,"syllabus",1
"26105",2012,"syllogism",1
"26106",2012,"symbolically",1
"26107",2012,"sympathetic",1
"26108",2012,"sympathy",1
"26109",2012,"symptomatic",1
"26110",2012,"synchrony",1
"26111",2012,"systematized",1
"26112",2012,"taatgen",1
"26113",2012,"tableau",1
"26114",2012,"tabor",1
"26115",2012,"tacitly",1
"26116",2012,"tacke",1
"26117",2012,"tackle",1
"26118",2012,"tai",1
"26119",2012,"taikan",1
"26120",2012,"takemitsu",1
"26121",2012,"taking",1
"26122",2012,"tale",1
"26123",2012,"tall",1
"26124",2012,"tame",1
"26125",2012,"tandem",1
"26126",2012,"tanenhaus",1
"26127",2012,"taneously",1
"26128",2012,"tangram",1
"26129",2012,"tapping",1
"26130",2012,"tara",1
"26131",2012,"targeting",1
"26132",2012,"taro",1
"26133",2012,"taske",1
"26134",2012,"taste",1
"26135",2012,"tation",1
"26136",2012,"taxonomically",1
"26137",2012,"taxonomy",1
"26138",2012,"taylor",1
"26139",2012,"tea",1
"26140",2012,"teachable",1
"26141",2012,"tease",1
"26142",2012,"tec",1
"26143",2012,"technical",1
"26144",2012,"telenoids",1
"26145",2012,"tem",1
"26146",2012,"temperature",1
"26147",2012,"temporality",1
"26148",2012,"temporoparietal",1
"26149",2012,"tenenbaum",1
"26150",2012,"tenenbaum2011",1
"26151",2012,"tenet",1
"26152",2012,"termination",1
"26153",2012,"tern",1
"26154",2012,"tertiary",1
"26155",2012,"testify",1
"26156",2012,"testifying",1
"26157",2012,"texans",1
"26158",2012,"textually",1
"26159",2012,"thailand",1
"26160",2012,"than",1
"26161",2012,"the",1
"26162",2012,"theatre",1
"26163",2012,"thefore",1
"26164",2012,"theistic",1
"26165",2012,"thematically",1
"26166",2012,"themes",1
"26167",2012,"themselves",1
"26168",2012,"theoretic",1
"26169",2012,"theorist",1
"26170",2012,"theorizing",1
"26171",2012,"ther",1
"26172",2012,"thereafter",1
"26173",2012,"these",1
"26174",2012,"thick",1
"26175",2012,"thickness",1
"26176",2012,"thinker",1
"26177",2012,"thirst",1
"26178",2012,"thirteen",1
"26179",2012,"thomas",1
"26180",2012,"thomson",1
"26181",2012,"thread",1
"26182",2012,"throw",1
"26183",2012,"thrust",1
"26184",2012,"thucydides",1
"26185",2012,"tially",1
"26186",2012,"tighten",1
"26187",2012,"tile",1
"26188",2012,"timely",1
"26189",2012,"tiny",1
"26190",2012,"tion",1
"26191",2012,"tisk",1
"26192",2012,"title",1
"26193",2012,"toddlers",1
"26194",2012,"toh",1
"26195",2012,"tokyo",1
"26196",2012,"tolerate",1
"26197",2012,"tong",1
"26198",2012,"toothbrushing",1
"26199",2012,"tor",1
"26200",2012,"toru",1
"26201",2012,"torus",1
"26202",2012,"tossing",1
"26203",2012,"totality",1
"26204",2012,"toward",1
"26205",2012,"trafton",1
"26206",2012,"trainee",1
"26207",2012,"trajector",1
"26208",2012,"tranquility",1
"26209",2012,"transcranial",1
"26210",2012,"transcribe",1
"26211",2012,"transcription",1
"26212",2012,"transcultural",1
"26213",2012,"transferable",1
"26214",2012,"transitions",1
"26215",2012,"translat",1
"26216",2012,"transposition",1
"26217",2012,"trast",1
"26218",2012,"traumatic",1
"26219",2012,"traveling",1
"26220",2012,"tray",1
"26221",2012,"treatise",1
"26222",2012,"treebank",1
"26223",2012,"treisman",1
"26224",2012,"triadic",1
"26225",2012,"tribal",1
"26226",2012,"tribute",1
"26227",2012,"trichromatism",1
"26228",2012,"trick",1
"26229",2012,"trifl",1
"26230",2012,"tripartite",1
"26231",2012,"trisyllabic",1
"26232",2012,"truncate",1
"26233",2012,"truncation",1
"26234",2012,"trustworthiness",1
"26235",2012,"tryptophan",1
"26236",2012,"tsal",1
"26237",2012,"tsui",1
"26238",2012,"tsukiura",1
"26239",2012,"tuition",1
"26240",2012,"tukey",1
"26241",2012,"tune",1
"26242",2012,"tversky",1
"26243",2012,"tyler",1
"26244",2012,"typological",1
"26245",2012,"ubiquitous",1
"26246",2012,"ucsd",1
"26247",2012,"unacknowledged",1
"26248",2012,"unaffected",1
"26249",2012,"unambiguous",1
"26250",2012,"unanimously",1
"26251",2012,"unanswered",1
"26252",2012,"unanticipated",1
"26253",2012,"uncommon",1
"26254",2012,"uncontroversial",1
"26255",2012,"uncorrected",1
"26256",2012,"uncritical",1
"26257",2012,"undefined",1
"26258",2012,"underadditive",1
"26259",2012,"underdetermined",1
"26260",2012,"underdevelop",1
"26261",2012,"underline",1
"26262",2012,"underpin",1
"26263",2012,"underpinning",1
"26264",2012,"underspecific",1
"26265",2012,"underspecified",1
"26266",2012,"underway",1
"26267",2012,"underweighting",1
"26268",2012,"underwent",1
"26269",2012,"undescribed",1
"26270",2012,"unexamined",1
"26271",2012,"unexpectedness",1
"26272",2012,"unexplained",1
"26273",2012,"unfair",1
"26274",2012,"unfairly",1
"26275",2012,"unfamiliarity",1
"26276",2012,"unfortunately",1
"26277",2012,"ungrammatical",1
"26278",2012,"unification",1
"26279",2012,"uniformly",1
"26280",2012,"unimanual",1
"26281",2012,"uninformative",1
"26282",2012,"unintended",1
"26283",2012,"uninterpretable",1
"26284",2012,"united",1
"26285",2012,"unity",1
"26286",2012,"universality",1
"26287",2012,"universally",1
"26288",2012,"unlimited",1
"26289",2012,"unmarked",1
"26290",2012,"unnaturalness",1
"26291",2012,"unnecessary",1
"26292",2012,"unpacking",1
"26293",2012,"unpredictable",1
"26294",2012,"unprimed",1
"26295",2012,"unproductive",1
"26296",2012,"unproven",1
"26297",2012,"unquestionable",1
"26298",2012,"unreal",1
"26299",2012,"unrealistic",1
"26300",2012,"unresolved",1
"26301",2012,"unruly",1
"26302",2012,"unseen",1
"26303",2012,"unspaced",1
"26304",2012,"unspecified",1
"26305",2012,"unstructured",1
"26306",2012,"unstudied",1
"26307",2012,"unsustainable",1
"26308",2012,"untested",1
"26309",2012,"unworkable",1
"26310",2012,"uplift",1
"26311",2012,"upset",1
"26312",2012,"upside",1
"26313",2012,"urban",1
"26314",2012,"urn",1
"26315",2012,"useless",1
"26316",2012,"using",1
"26317",2012,"usual",1
"26318",2012,"utilitarianism",1
"26319",2012,"utsumi",1
"26320",2012,"utters",1
"26321",2012,"vacation",1
"26322",2012,"vagueness",1
"26323",2012,"valderrama",1
"26324",2012,"valenced",1
"26325",2012,"valley",1
"26326",2012,"valleys",1
"26327",2012,"varied",1
"26328",2012,"veale",1
"26329",2012,"verdict",1
"26330",2012,"vertically",1
"26331",2012,"vestibular",1
"26332",2012,"viaw",1
"26333",2012,"vicinity",1
"26334",2012,"views",1
"26335",2012,"vigilance",1
"26336",2012,"vigilant",1
"26337",2012,"vignette",1
"26338",2012,"village",1
"26339",2012,"vineland",1
"26340",2012,"violent",1
"26341",2012,"viscosity",1
"26342",2012,"visibility",1
"26343",2012,"visionary",1
"26344",2012,"visuali",1
"26345",2012,"visualize",1
"26346",2012,"visuo",1
"26347",2012,"vlmc",1
"26348",2012,"vo",1
"26349",2012,"vocal",1
"26350",2012,"vocalize",1
"26351",2012,"voiced",1
"26352",2012,"voiceless",1
"26353",2012,"volume",1
"26354",2012,"volumetric",1
"26355",2012,"volving",1
"26356",2012,"voss",1
"26357",2012,"vot",1
"26358",2012,"voting",1
"26359",2012,"vulnerability",1
"26360",2012,"w2",1
"26361",2012,"w3",1
"26362",2012,"w4",1
"26363",2012,"wag",1
"26364",2012,"wagner",1
