cor.GA.cor,cor.GIAC.cor,cor.AIGC.cor
 0.05047453,-0.15788263,0.08298763
-0.02010195,-0.1906368,0.05860393
-0.0005149282,-0.1669692356,0.0962550777
-0.02131210,-0.18671199,0.01299654
-0.04061396,-0.25581086,0.08607635
 0.04703417,-0.26437733,0.08030224
-0.005468599,-0.176644052,0.009172539
 0.01973148,-0.21599503,0.08175358
-0.06189871,-0.13569888,0.07107034
-0.01086745,-0.22553149,-0.03010529
 0.005903811,-0.1847178,0.017368916
 0.06032731,-0.23773573,0.06006805
 0.02333709,-0.17282465,0.04108549
 0.01225090,-0.14479482,0.03101374
-0.05079496,-0.19362724,0.04858883
 0.06422091,-0.22097391,0.0509474
 0.02010263,-0.21002692,0.07439802
 0.01920069,-0.2165805,0.07031492
 0.0003824279,-0.2006745945,0.0775487991
 0.005063101,-0.2394063,0.108376551
-0.02679201,-0.1730949,0.0346363
-0.08397297,-0.18982487,0.06922441
-0.02159234,-0.17535487,0.10157309
 0.03372735,-0.18870027,0.05890808
-0.002936513,-0.15872142,0.079682729
 0.04117903,-0.19326891,0.05593838
 0.03818543,-0.23488112,0.05200254
 0.04955299,-0.16505635,0.11210246
-0.07125347,-0.16075544,0.02663743
-0.04724942,-0.1834952,0.04132847
 0.006984961,-0.15904459,0.06826036
-0.01942144,-0.1819909,0.04556555
-0.00635120,-0.17685275,0.04309869
-0.01150432,-0.16160527,0.08302994
-0.06713020,-0.22454174,0.02544731
 0.01878906,-0.1721881,0.06451697
-0.05229416,-0.15971943,0.04169568
 0.007738386,-0.223814758,0.051810607
 0.05333975,-0.1932626,0.0940837
 0.02419367,-0.18412457,0.01852531
-0.01374626,-0.20401924,0.09188292
 0.01771779,-0.19264803,0.02952335
 0.01661007,-0.18157271,0.04276862
 0.003046005,-0.145427234,0.061304126
 0.1285160,-0.1991289,0.1107283
 0.01618905,-0.20171424,0.03696498
-0.02065097,-0.17659287,0.06977882
-0.003978866,-0.19824058,0.078104371
-0.02052963,-0.22339545,0.09992045
 0.02045144,-0.16801755,0.03866785
 2.345301e-02,-0.1873109,2.911979e-6
-0.01920117,-0.18707581,0.05369285
-0.02960098,-0.17115561,0.05340556
-0.007379671,-0.167266298,0.088115554
-0.01387668,-0.17667349,0.03217941
 0.02523887,-0.17962769,0.03716072
-0.02340801,-0.18340265,0.0743507
 0.09591602,-0.2051719,0.09670461
 0.02710289,-0.24138537,0.0590572
 0.05377670,-0.23130696,0.06424155
-0.004930748,-0.17692035,0.041492294
-0.02723612,-0.16795271,0.04824826
 0.01188980,-0.18505349,0.02813701
 0.075423285,-0.239279976,-0.004108684
-0.02223615,-0.17329713,0.01782673
-0.01232627,-0.16535476,0.05002436
 0.04270259,-0.15942543,0.0403437
-0.0006026742,-0.1494316624,0.0564387163
 0.01919574,-0.17425821,0.0457688
-0.05331748,-0.17482243,0.05334051
 0.05772024,-0.18706254,0.06193474
 0.04975171,-0.2177041,0.0423783
 0.00908109,-0.15657654,0.09961593
 0.033359648,-0.168487043,0.009285512
-0.008026051,-0.197390313,0.075866515
-0.04526841,-0.18748968,0.0645817
 0.01804618,-0.22268554,0.07181448
 0.05300276,-0.16117764,0.05004487
 0.00832447,-0.21409308,0.05055551
 0.03859940,-0.15421732,0.05782909
-0.01215089,-0.1641729,0.06925512
 0.002640279,-0.238042345,0.047417784
-0.03249837,-0.19229713,0.04451021
-0.07799678,-0.23265726,0.10900156
 0.01084259,-0.22613229,0.04110709
-0.02073343,-0.20635929,0.04271591
 0.05892354,-0.22121825,0.03897337
 0.10937067,-0.1346228,0.06909843
 0.02664124,-0.2078135,0.06898534
 0.061801945,-0.190440864,0.004993618
-0.06138278,-0.17219643,0.1149915
 0.03043224,-0.18187594,0.07694727
 0.02314320,-0.18960934,0.07517055
-0.02689162,-0.21986196,0.03642756
-0.06131183,-0.13860716,0.11510579
 0.02738181,-0.19710413,0.04753457
 0.05540856,-0.18659357,0.07409082
-0.01410647,-0.1650211,0.01937909
 0.0456817,-0.1816673,0.1058971
-0.04744367,-0.14909147,0.0679697
-0.05602968,-0.21999455,0.02525745
-0.005526999,-0.167376763,0.041449864
 0.08325566,-0.19012192,0.07406473
 0.04103315,-0.18373203,0.04491876
-0.02443542,-0.21488899,-0.00652876
 0.014652176,-0.120889907,0.009036404
 0.008567838,-0.192468574,0.078013334
-0.02854321,-0.22260131,0.09457829
 0.0004736658,-0.1745704261,0.04533482
 0.03289660,-0.18893115,-0.01698351
-0.006386470,-0.151136164,-0.006324201
-0.04859613,-0.18446492,0.04950355
-0.008909372,-0.215192712,0.041732566
 0.04207895,-0.20624996,0.088424440000000007
-0.06366557,-0.21467151,0.05671891
-0.01023441,-0.20079898,0.05519125
 0.009753786,-0.190632706,0.026912215
 0.02800441,-0.21196866,0.06532439
 0.0126453,-0.1615315,0.1329569
-0.02130679,-0.18073902,0.0421879
 0.01602231,-0.18063536,0.07088671
 0.02821331,-0.16728006,0.06117374
-0.007358119,-0.186041216,0.065108572
 0.01131505,-0.12628932,0.05578442
 0.04055699,-0.16849303,0.07194056
-0.001378185,-0.141207189,0.081789494
 0.01038650,-0.18506003,0.07476741
-0.03745199,-0.19292247,0.03341627
 0.01759722,-0.16239563,0.04678843
-0.001315106,-0.222210377,0.109040206
 0.1099841,-0.2346607,0.0224858
 0.001456436,-0.179126112,0.106638859
 0.009117629,-0.198179662,0.068741841
 0.05195580,-0.20755344,0.01345083
 0.05046086,-0.20979084,0.0566561
 0.003427571,-0.19412299,0.094730641
-0.005237466,-0.210447501,0.076272273
 0.008943992,-0.136564828,0.013392726
-0.05766965,-0.15352458,0.04841661
 0.0004513844,-0.1557629099,0.0866920052
 0.07314733,-0.13569611,0.07615619
 0.02030540,-0.20506828,0.03393836
-0.01141811,-0.22526496,0.08141811
 0.06122701,-0.18348923,0.0318548
-0.01902525,-0.15636442,0.06836015
 0.01878661,-0.14249539,0.07751572
 0.07563888,-0.14916699,0.03680568
 0.03455383,-0.15839342,0.06670523
-0.01056282,-0.21073682,0.05455128
 0.02942265,-0.16939317,0.05998668
-0.01858198,-0.18025206,0.02261414
-0.02695425,-0.18074424,0.09655404
-0.06458684,-0.18959746,0.06176491
-0.05432345,-0.19334777,0.08179556
 0.009050572,-0.21437521,0.110113926
 0.06890603,-0.17049497,0.13317093
-0.04433248,-0.18642365,0.07973185
-0.02905471,-0.20437082,0.08404822
-0.002685581,-0.234050603,0.129897747
 0.035942563,-0.168993543,-0.001369036
 0.02537843,-0.19391507,0.04041174
-0.05585890,-0.21332037,0.05503104
-0.02449217,-0.16246516,0.00618278
 0.01876653,-0.17781365,0.07485865
-0.03818053,-0.16735875,0.08507755
 0.01444269,-0.18090776,0.04964335
 0.02011589,-0.15525455,0.05477721
-0.01669923,-0.18757278,0.05431965
-0.00825607,-0.23236368,0.03526242
 0.1095619,-0.1640213,0.1110795
 0.03485024,-0.19446362,0.08641656
 0.06405349,-0.20050352,0.0440856
-0.02194549,-0.13857016,0.02490489
 0.04974222,-0.18281847,0.0526345
-0.02297710,-0.17966498,0.05635528
-0.001358782,-0.144661106,0.117282699
-0.02320238,-0.21608454,0.04056098
-0.02046865,-0.20670557,0.09502374
-0.04363392,-0.1600353,0.07804541
 0.03856954,-0.16849567,0.0346401
-0.04094263,-0.2118008,0.07629113
 0.04450139,-0.13615619,0.08079981
 0.07053841,-0.16122262,0.04835478
 0.08532170,-0.15232043,0.03259745
-0.001994217,-0.186566678,0.050758018
 0.002266304,-0.159454541,0.083002555
 0.03626745,-0.15872915,0.08230901
-0.04495520,-0.20139554,0.09376488
-0.03138587,-0.18472243,0.07290306
-0.02334515,-0.18209414,0.05567903
 0.065750183,-0.208826309,-0.002358147
-0.002968563,-0.132057226,0.095406177
-0.07108830,-0.2084541,0.07009992
 0.01693987,-0.15178332,0.11216153
-0.04636751,-0.2021236,0.12052756
-0.01049715,-0.20758111,0.07093755
 0.03460511,-0.20982502,0.07128314
-0.01961098,-0.17937395,0.09858955
-0.01897182,-0.14080316,0.06896611
 0.01879810,-0.17921499,0.09120448
-0.02747252,-0.18572853,0.05934514
 0.009072439,-0.177857768,0.012208389
-0.02689480,-0.15531929,0.05436827
-0.05722396,-0.20799128,0.05720547
-0.01975853,-0.15146762,0.06255251
 0.05602276,-0.16974841,0.12375487
 0.08852288,-0.20188101,0.06325563
 0.05824410,-0.21824966,0.02500059
 0.02749123,-0.15882992,0.07516978
 0.08976036,-0.1612258,0.06179394
 0.0009773352,-0.2210252948,0.0368786481
 0.01287395,-0.16978175,0.05628392
 0.06130922,-0.1640111,0.10472565
 0.03292871,-0.18498614,0.01985923
-0.005329101,-0.182828759,0.102108076
-0.05492215,-0.13395949,0.02823319
 0.00684902,-0.19396906,0.10118275
-0.02965521,-0.20721291,0.10258046
 0.004850004,-0.180568249,0.037817541
-0.01332045,-0.19057791,0.04282625
 0.00147996,-0.22369225,0.12191417
 0.02286564,-0.21844132,0.01810836
 0.09410188,-0.21038828,0.07403204
 0.01908339,-0.14706902,0.03855853
-0.009093641,-0.200130025,0.076038068
 0.04070496,-0.18523453,0.07166228
-0.03265532,-0.18262531,0.03838776
-0.04875575,-0.20227823,0.04104188
 0.05293595,-0.20334099,0.02763112
-0.02806011,-0.17409666,0.03751437
-0.030319610,-0.158412688,-0.009240766
-0.03293699,-0.16555338,0.06685031
 0.06635513,-0.20719315,0.09619112
 0.07165966,-0.23730257,0.06520691
-0.05433020,-0.2073759,0.09394022
 0.02187835,-0.18295696,0.04573039
 0.01396262,-0.17816162,0.04445568
-0.01005805,-0.17978868,0.09119489
-0.01277755,-0.22568849,0.08056788
 0.06071708,-0.22330888,0.08787272
-0.02934770,-0.16458602,0.05115723
 0.03596289,-0.19160226,0.03613892
 0.05203187,-0.1875049,0.02539267
 0.006935909,-0.166227242,-0.018361303
 0.005001353,-0.170283972,0.013756934
 0.0443820901,-0.1739708068,7.964356e-4
 0.03569804,-0.24367732,0.09744613
-0.001452957,-0.196769547,0.052404588
 0.04684278,-0.22263413,0.05385155
-0.05598234,-0.21260181,0.0572843
-0.04027731,-0.17575347,0.05688422
 0.06213662,-0.14470399,0.06158663
 0.031836178,-0.171875934,0.002897905
-0.003762841,-0.16922405,0.026932743
 0.04400624,-0.1925414,0.11311848
-0.07302923,-0.19312319,0.14584125
 0.07597602,-0.18724472,0.06686258
 0.02703496,-0.15337332,0.07066063
 0.02730542,-0.18749544,0.07124245
 0.01196907,-0.14282125,0.09637162
 0.04372668,-0.16062218,0.10213478
 0.03942012,-0.15068006,0.03421975
 0.02703693,-0.18520435,0.0900673
-0.004047747,-0.145086463,0.111216062
-9.312799e-05,-0.1942787,0.04601959
 0.04472636,-0.14417711,0.12904564
 0.007445803,-0.163666081,0.025538962
-0.10328101,-0.1526422,0.09460482
 0.01802889,-0.19045001,0.07774592
-0.00736242,-0.11822214,0.03242572
-0.02331917,-0.19513633,0.0491083
 0.01991958,-0.2040884,0.05106954
-0.003067222,-0.192882098,0.066229186
 0.05317708,-0.14265437,0.07284287
 0.008252464,-0.240719346,0.049437232
-0.00592755,-0.20549269,0.01198557
 0.01538121,-0.20576754,0.05026796
-0.03464613,-0.17160429,0.03448089
 0.009770075,-0.195051701,0.047530743
-0.02478554,-0.10926143,0.09214679
-0.0003687325,-0.1911699796,0.0657152306
-0.01492798,-0.17414996,0.04715845
 0.05571685,-0.15560971,0.0733969
 0.068834384,-0.180012774,-0.006260346
 0.04067259,-0.15111176,0.09553071
 0.07158155,-0.21574029,0.09220169
 0.01489500,-0.12621505,0.01796248
-0.01331885,-0.18134996,0.09437739
-0.04441801,-0.16923192,0.04433194
-0.00603118,-0.2078425,0.07750886
-0.04306906,-0.19871279,0.06599233
 0.03505168,-0.17794756,0.0335776
-0.01091442,-0.21793492,0.07153622
 0.01476861,-0.13588973,0.07954865
 0.01226060,-0.16484727,0.03533221
-0.04887410,-0.1558383,0.05651932
 0.03206241,-0.14284551,0.07527447
-0.03565174,-0.21919451,0.05675947
 0.004695326,-0.177544529,0.019659951
 0.03257297,-0.16574528,0.08300238
 0.11141758,-0.19477827,0.01113362
 0.05651459,-0.1661711,0.0490037
-0.0224317,-0.1743347,0.1031783
-0.03349048,-0.19521527,0.07724199
-0.02560754,-0.1991117,0.10705171
 0.02253445,-0.1598362,0.09290312
 0.09129107,-0.13116586,0.08100298
-0.00460587,-0.19061917,0.07177212
 0.007025679,-0.22489766,0.068737918
 0.006676018,-0.202188723,0.104381635
 0.014400332,-0.199932129,0.004107028
 0.04980072,-0.15246894,0.09071199
 0.03141817,-0.20196645,0.02781672
-0.06843033,-0.18019534,0.06199773
 0.01588096,-0.17283263,0.0683675
 0.00261063,-0.14700069,0.08416785
 0.003404373,-0.169730171,0.023945473
 0.004262442,-0.16866562,0.03471483
 0.01625357,-0.19544405,0.0067731
-0.01655579,-0.16418411,0.06973192
 0.02177068,-0.09576153,0.10141983
 0.006063865,-0.146542209,0.062914857
-0.05771917,-0.22641691,0.12494203
-0.09822546,-0.19216674,0.02547586
-0.003769264,-0.191681063,0.064480439
-0.04367337,-0.19790806,0.08524989
 0.09494691,-0.16632263,0.08381544
-0.006519849,-0.201346505,0.055976855
-0.00208900,-0.22924297,0.06310016
-0.03282402,-0.12005771,0.07623249
 0.109184207,-0.1782607,0.007779986
 0.04921792,-0.16984789,0.01962013
-0.05575483,-0.23445039,0.07627312
 0.01971762,-0.18259534,0.03346318
 0.007450058,-0.238472705,0.023150107
 0.01722395,-0.14234865,0.11941745
 0.009724165,-0.227210127,0.039785522
 0.002935316,-0.212084736,0.089593192
 0.06969409,-0.19479941,0.02151553
 0.007963798,-0.196801594,0.036272961
 0.01335731,-0.18523549,0.05575484
 0.03010464,-0.18240461,0.06799291
-0.01208602,-0.199946,0.03208041
-0.07525348,-0.21066247,0.08181402
-0.03333937,-0.15279539,0.06265555
-0.001805835,-0.165094325,0.020294374
-0.03943043,-0.18547937,0.07226398
 0.01583705,-0.20966805,0.0518819
 0.08955516,-0.18317093,0.06244146
 0.05604312,-0.2278808,0.07669132
 0.01277096,-0.17800937,0.03154301
-0.0340380,-0.1722166,0.0269304
 0.001470011,-0.215129592,0.11149729
 0.02975295,-0.19527324,0.09834092
 0.003165074,-0.176310773,0.12072601
 0.02633486,-0.14821988,0.0191304
 0.06144462,-0.16951891,0.04456147
 0.047780484,-0.175839582,-0.001891006
 0.03936506,-0.202209,0.08016971
-0.04788157,-0.16722173,0.04023904
 0.04360518,-0.22247126,0.03501147
 0.01073581,-0.20029741,0.07196171
 0.01355479,-0.19537197,0.05148542
 0.05552183,-0.19543811,0.04914944
-0.01221916,-0.17672366,0.07872035
 0.004788427,-0.17495781999999999,0.101570754
 0.01932640,-0.19373389,0.03073742
-0.0407384,-0.1616398,0.1146103
 0.05145835,-0.17691649,0.07430893
 0.003086666,-0.163944543,0.076780664
-0.02116459,-0.23296833,0.03088226
 0.05697613,-0.18101724,0.02053142
 0.06100755,-0.18392524,0.04029961
-0.03233938,-0.21046607,0.01831938
-0.003110668,-0.185442832,0.030326615
-0.07248755,-0.16332963,0.06418615
 0.02161798,-0.15422152,0.08261849
-0.006025665,-0.20229683,0.089176845
 0.06127693,-0.15842084,0.04345072
 0.02223833,-0.13694413,0.04717321
 0.08162030,-0.14331387,0.07461705
 0.03195219,-0.1554038,0.035170269999999997
-0.02018236,-0.16096058,0.094556200000000007
 0.057196913,-0.195232241,0.003804795
-0.04114770,-0.16155126,0.03392001
-0.003638472,-0.226439732,0.048249259
 0.02073889,-0.19037715,0.04245169
-0.01145911,-0.17231967,0.09597746
-0.0363817960,-0.200764336,8.622806e-4
 0.10234093,-0.14467417,0.08188677
 0.04821428,-0.16175888,0.10750131
-0.08269673,-0.20101487,0.01188382
-0.04099504,-0.16952316,0.10360799
-0.03007959,-0.1551957,0.08453656
 0.05372175,-0.16231112,0.03569008
-0.02068787,-0.19555595,0.04337547
 0.003230152,-0.194612919,0.083293823
 0.002314472,-0.178982214,0.003004964
 0.01662471,-0.18495769,0.05801447
-0.005224837,-0.192265311,0.066018134
 0.008957684,-0.150643635,0.041888448
 0.04568024,-0.15234756,0.05116074
-0.01881417,-0.22980748,0.0669579
 0.05465619,-0.20545301,0.06399918
 0.03707058,-0.22672254,0.04261941
-0.002494911,-0.208065092,0.00125582
-0.007737369,-0.188527758,0.048108134
 0.003668711,-0.183207246,0.081170678
-0.0002183965,-0.1535564042,0.0342545025
-0.03514856,-0.14063991,0.11782764
-0.04964194,-0.17769351,0.0746444
 0.03053804,-0.18068953,0.04546698
 0.06165510,-0.17826204,0.09191653
-0.01461269,-0.18561041,0.01680022
-0.06669093,-0.21465239,0.07019321
 0.01662479,-0.14946859,0.04299251
 0.03973083,-0.18032641,0.00562361
 0.01800141,-0.17950371,0.04299056
 0.04369878,-0.17373726,0.06540204
 0.01936556,-0.17297499,0.06111219
 0.06103520,-0.1765844,0.03378318
 0.04820833,-0.1694206,0.05236628
-0.03148692,-0.17655337,0.0403763
 0.00435311,-0.16308852,0.07263733
 0.05351280,-0.184509,0.06997047
 0.06259588,-0.19006916,0.04398568
 0.03580485,-0.24205474,0.02352723
-0.01516889,-0.20414816,0.04792138
-0.008421502,-0.191052763,0.081387422
-0.02040829,-0.19908844,0.03852417
 0.01679025,-0.1555894,0.0790195
-0.01919684,-0.2149235,0.01751827
 0.04704307,-0.16449154,0.08140317
 0.04618272,-0.20789193,0.0358884
-0.06386729,-0.19633928,0.06225622
-0.006249242,-0.204610761,0.047157306
 0.04251204,-0.20676435,0.02382009
 0.01347103,-0.13882689,0.06502605
 0.02221128,-0.11959778,0.07348129
-0.03183892,-0.15009413,0.08589161
 0.04183502,-0.21520899,0.02790592
-0.04025875,-0.15727238,0.12299215
 0.01955302,-0.13165115,0.10210073
 0.018265152,-0.205239471,0.006691775
-0.03284885,-0.18472701,0.09130052
-0.12796232,-0.09842306,0.07976526
-0.02459219,-0.14436696,0.06412807
-0.03190219,-0.21806942,0.07094364
-0.007345793,-0.150696616,0.00915978
 0.09733677,-0.1822534,0.04848091
 0.07995992,-0.18357027,0.05761805
 0.0351998,-0.1738305,0.0880847
-0.01400200,-0.18259752,0.01639025
 0.04104289,-0.15330656,0.08609324
-0.02375097,-0.2093641,0.07715786
 0.00945808,-0.22036291,0.09434137
 0.08800553,-0.12211325,0.06925003
 0.003634372,-0.159639479,0.065262895
-0.001368624,-0.216011451,0.106610063
 0.05225631,-0.20215829,0.03692986
-0.02603536,-0.17861089,0.11493172
 0.003058146,-0.168852855,0.070977985
 0.04027521,-0.14400143,0.05210429
 0.05098620,-0.17584031,0.04779846
-0.07887305,-0.20871025000000001,0.11080856
-0.07872880,-0.18075555,0.07391964
 0.01790145,-0.15290199,0.05095288
 0.016452069,-0.181041449,0.006767348
-0.04862769,-0.19062713,0.04579508
 0.01011342,-0.19100929,0.06212947
 0.03797797,-0.18889701,0.06266867
 0.03475680,-0.1889851,0.03057384
-0.003431796,-0.217693948,0.06638989
 0.01032298,-0.21613542,0.0929169
-0.03280410,-0.17638148,0.09579451
 0.002552271,-0.190692881,0.016600531
-0.02556957,-0.18564696,0.01683769
 0.009423657,-0.192175774,0.036718937
 0.007576697,-0.175677386,0.051719791
 0.007030468,-0.190067256,0.035491208
 0.02862972,-0.22937125,0.06787343
 0.02653219,-0.1514491,0.02089233
 0.00950072,-0.16805094,0.08987168
 0.04602487,-0.1999048,0.07900633
 0.07783977,-0.15833946,0.07366551
 0.04579243,-0.13232584,0.03934622
 0.01162426,-0.17676314,0.05453484
 0.01743981,-0.18103968,0.04192796
 0.007252933,-0.14390119,0.010027116
-0.04321441,-0.15620874,0.05384752
 0.00485970,-0.15583746,0.06602893
 0.04647838,-0.2157189,0.09265569
 0.01637249,-0.15290817,0.05044615
 0.004258777,-0.229852719,0.134301475
 0.04588254,-0.17344721,0.05263778
 0.03989794,-0.22129934,0.0803528
-0.07896185,-0.2297852,0.0885337
 0.05634397,-0.19647663,0.10687166
 0.02585571,-0.20918516,0.10059649
 0.01874425,-0.17782727,0.10577393
 0.02236219,-0.23608654,0.07264989
-0.01512625,-0.13672764,-0.01259909
-0.02233099,-0.17915718,0.06174695
-0.03566686,-0.1820034,0.04046392
 0.03119033,-0.21139518,0.09711408
-0.001304411,-0.183112668,0.116821265
 0.01111654,-0.18539313,0.05229378
 0.03824491,-0.19588512,0.04986064
-0.008670944,-0.170201221,0.102208906
 0.01651350,-0.21448017,0.08573885
 0.089155250,-0.189103621,0.008143852
 0.05653560,-0.20446115,0.05452383
-0.02941367,-0.22782851,0.07383868
 0.02128205,-0.201486,0.07454568
-0.004124831,-0.211328004,0.058782256
 0.06043415,-0.17319832,0.05192711
 0.059857986,-0.157111548,0.006956433
-0.03946170,-0.18581301,0.08598464
 0.04448906,-0.20326956,0.06838222
 0.005931226,-0.153150588,0.039203161
 0.01173518,-0.1875351,0.02295708
 0.05444599,-0.19233317,0.01889319
-0.0155214,-0.1752894,0.1104705
 0.06942505,-0.15342444,0.08806483
 0.01259055,-0.20681196,0.01896333
-0.04344972,-0.13302854,0.02884062
 0.01753638,-0.18873582,0.03051969
-0.02958648,-0.19760355,0.04434533
 0.04376107,-0.11806274,0.0891316
-0.02227847,-0.2062602,0.05722412
 0.03298804,-0.13792817,0.00511882
-0.009868938,-0.13976019,0.061288554
 0.04226679,-0.19936366,0.05058341
 0.01952791,-0.14140881,0.08632007
 0.05051791,-0.16544908,0.03402524
-0.04343836,-0.20423464,0.09597733
-0.05544184,-0.1645264,0.11546304
 0.03703222,-0.21835959,0.10140018
 0.05535204,-0.19625405,0.05002566
 0.04705423,-0.2106788,0.08718483
-0.006434641,-0.220442532,0.080367365
 0.0008545707,-0.1856803316,0.0691447105
 0.01290131,-0.15299037,0.01552674
-0.00918170,-0.13346115,0.06710321
 0.06104922,-0.17538661,0.05931814
 0.07066126,-0.18719295,0.08230111
-0.009224015,-0.190781798,0.064522806
-0.02256158,-0.1744987,0.07714985
 0.002506419,-0.228342106,0.03492085
 0.06272538,-0.18663634,0.08637439
-0.0008692313,-0.1767061108,0.0423271006
-0.01591375,-0.25178669,0.05011674
-0.004303129,-0.131413783,0.114753887
 0.06299541,-0.13730603,0.09584182
 0.009002439,-0.134622212,0.055017674
 0.04576575,-0.21246457,0.07889909
-0.1035792,-0.2076409,0.1143849
 0.005379518,-0.124689777,0.096517624
 0.004332661,-0.220911681,0.057318968
 0.00132768,-0.15739045,0.07585372
 0.021126311,-0.217147829,0.005169125
 0.02201568,-0.18287598,0.1015569
-0.04275029,-0.21138997,0.01538242
 0.1017580,-0.1517078,0.1382998
 0.02604898,-0.18297712,0.02285627
 0.08948588,-0.15989152,0.02214125
 0.02173294,-0.16549363,0.07784391
-0.013693688,-0.183437781,-0.001992486
 0.05576153,-0.18944822,0.04993486
 0.02960523,-0.24558052,0.0861227
-0.01883749,-0.13769101,0.0659309
 0.002162274,-0.191144899,0.125710547
 0.03298651,-0.1699007,0.0874806
 0.11202770,-0.2069396,0.04738046
 0.0007639905,-0.1239437564,0.0665516007
 0.01718728,-0.12599707,0.09269555
-0.06982600,-0.18399723,0.07451233
-0.007039716,-0.215099078,0.057095521
-0.05709278,-0.12796707,0.09407386
 0.007312332,-0.18513133,0.067266932
-0.03529719,-0.19600849,0.04116855
 0.02500674,-0.20822209,0.09231691
 0.01888031,-0.14846126,0.02915231
 0.05408072,-0.15803904,0.04386441
 0.07699184,-0.20114359,0.02836951
 0.01665972,-0.21014619,0.12343202
-0.005360716,-0.167534455,0.054718579
-0.06370201,-0.17519198,0.07298089
 0.06249348,-0.18136488,0.02446324
 0.004312019,-0.196302137,0.061866283
 0.03068936,-0.18196387,0.07217608
 0.07159126,-0.17833629,0.13794315
 0.03437881,-0.15255857,0.07344988
-0.0267754,-0.2681637,0.0524299
 0.02693587,-0.17707836,0.10558661
-0.03287369,-0.15361978,0.06533963
 0.0001913057,-0.151945265,0.1477718453
 0.05460395,-0.11074001,0.0197445
 0.03164006,-0.1466124,0.04943549
 0.01727654,-0.20471617,0.10963794
 0.003341302,-0.175301135,0.091537734
-0.03003966,-0.13699678,0.04940097
 0.0005727034,-0.2216205367,0.042665705
-0.07606425,-0.18886189,0.01954232
 0.04756290,-0.12929579,0.03078679
-0.04541074,-0.17363434,0.05089639
 0.02309882,-0.23992124,0.03518858
 0.09016586,-0.15713942,0.02797229
 0.05549480,-0.21564443,0.04702949
 0.09284819,-0.1992523,0.06925456
 0.06407858,-0.1680781,0.10413827
 0.03278940,-0.1849178,0.05083894
-0.02088408,-0.15379567,0.03346523
-0.05118593,-0.19150629,0.02459364
-0.01125603,-0.15810741,0.09403106
-0.02347863,-0.17497475,0.06749508
 0.03843711,-0.20075391,0.08995348
 0.04157861,-0.13730524,0.08015148
 0.04389021,-0.20605733,0.05360793
 0.04086248,-0.15868997,0.07690157
 0.01896345,-0.16703912,0.01185735
-0.01613418,-0.18621261,0.09600956
 0.00153017,-0.18454124,0.03242524
 0.005285228,-0.156353192,0.074671101
 0.01246871,-0.20265041,0.05984029
-0.05710912,-0.16263161,0.01925006
-0.02965342,-0.1545226,0.09631559
-0.03098182,-0.19493185,0.02545544
 0.006830768,-0.177590055,0.09665603
 0.01050258,-0.16990456,0.07512865
 0.008040185,-0.19615511,0.109703295
-0.02189515,-0.23090257,0.03641094
-0.01409061,-0.14682074,0.01686673
 0.01671998,-0.21623455,0.07800348
 0.013240029,-0.201657021,-0.002271741
 0.05638384,-0.17973488,0.01597221
-0.02541211,-0.20961136,0.01568875
 0.09726660,-0.21236268,0.07830186
-0.02946957,-0.16549275,0.02223933
 0.0193626,-0.1726021,0.0519347
-0.01182026,-0.20383559,0.09473317
 0.05484059,-0.16617469,0.07807008
-0.02311478,-0.18629031,0.08215737
 0.001890033,-0.181977148,0.006910201
 0.01794353,-0.24609709,0.07003665
 0.06242697,-0.17762329,0.08131331
-0.003178317,-0.196629107,0.050971036
-0.027887965,-0.171499143,0.009872341
 0.01847633,-0.20067947,0.06264861
-0.04874085,-0.11226951,0.06536664
 0.07229203,-0.21314137,0.07455559
 0.005334423,-0.165805549,0.081169504
-0.05599854,-0.17057395,0.08785573
 0.03784543,-0.21274166,0.03318819
 0.07552625,-0.18241762,0.0467626
 0.03658004,-0.20161192,0.06612603
-0.003564461,-0.230127117,0.06175623
 0.04533266,-0.18665433,0.08984918
 0.006812868,-0.168583286,0.064891506
-0.007784958,-0.201747762,0.021992989
-0.03742148,-0.19029278,0.08265122
 0.03565113,-0.23399526,0.03058382
 0.06874253,-0.19479938,0.0743597
 0.01961191,-0.22321616,0.06297682
 0.10097950,-0.12817623,0.08539875
 0.0343180,-0.1716646,0.0489948
 0.04453206,-0.14120644,0.08420334
-0.020292349,-0.221673582,0.007476347
-0.01851933,-0.17071134,0.09549311
 0.02337861,-0.18495463,0.06550172
 0.01883768,-0.19929173,0.0374858
 0.009180086,-0.197750142,0.100140756
-0.02930618,-0.26994942,0.06954308
 0.03622889,-0.16168432,0.0678201
 0.1158020,-0.174189,0.1078354
 0.03496252,-0.1954051,0.01155833
 0.03317273,-0.18471623,0.02738002
 0.14735915,-0.1904938,0.06748386
-0.02737929,-0.1427192,0.06438974
 0.03050895,-0.12944191,0.05053785
 0.01878574,-0.20682551,0.02810958
 0.04810712,-0.18499278,0.04056789
 0.02106350,-0.17673713,0.02051447
 0.04252782,-0.18972554,0.04232237
-0.01225019,-0.20001427,0.04735121
-0.01086092,-0.19529603,0.03626239
-0.01231343,-0.22929818,0.05167691
 0.08469669,-0.17127834,0.03194538
 0.09592499,-0.22700478,0.04612993
 0.003095732,-0.165818551,0.017542576
 0.02026172,-0.22674781,0.08289736
-0.04311935,-0.20186536,0.07425741
 0.02362442,-0.17353262,0.03398609
-0.03464026,-0.18335328,0.06003446
